trial_id,run_id,resolution_minutes,outer_fold,model,c_value,inner_fold_count,inner_event_count,inner_oof_brier,inner_fold_brier_json,selected
9e5599b8378fabcf,5840890d5afe6d1c,1,4,m1,1,3,32376,0.243846427848,"[0.24959428080633886, 0.24550215451482785, 0.23738071026045274]",False
205b051844163b93,5840890d5afe6d1c,1,4,m1,10,3,32376,0.243846389035,"[0.2495942922542753, 0.245502138813722, 0.23738060705915032]",True
70299a6416ebef9d,5840890d5afe6d1c,1,5,m0,0.01,3,33223,0.243020296962,"[0.245666279952549, 0.238530794015746, 0.24524781458290126]",False
5b2e609a9e5afe0d,5840890d5afe6d1c,1,5,m0,0.1,3,33223,0.243015457857,"[0.245664812001758, 0.23851707921230358, 0.24524918675121032]",False
482e3d954a8cd6c0,5840890d5afe6d1c,1,5,m0,1,3,33223,0.243015159286,"[0.2456646649560238, 0.23851623316650222, 0.24524932612930767]",False
d847546969fa2473,5840890d5afe6d1c,1,5,m0,10,3,33223,0.243015129419,"[0.24566465024895662, 0.2385161485174303, 0.2452493400891881]",True
16177d7255206d12,5840890d5afe6d1c,1,5,m1,0.01,3,33223,0.242622437348,"[0.2455038802423351, 0.23739202108874066, 0.24541310830072727]",False
63f7fe9f872038f7,5840890d5afe6d1c,1,5,m1,0.1,3,33223,0.242618897414,"[0.2455023115132956, 0.23738174188635858, 0.24541485645552394]",False
c805e4d682f78480,5840890d5afe6d1c,1,5,m1,1,3,33223,0.242618542705,"[0.24550215451482785, 0.23738071026045274, 0.24541503317861826]",False
dbf6625b9cd6bc3d,5840890d5afe6d1c,1,5,m1,10,3,33223,0.242618507226,"[0.245502138813722, 0.23738060705915032, 0.24541505086811946]",True
6e537cb0fef9d24c,5840890d5afe6d1c,1,6,m0,0.01,3,33155,0.243520538518,"[0.238530794015746, 0.24524781458290126, 0.24725542077100093]",False
a9c29eb9f2cb6b70,5840890d5afe6d1c,1,6,m0,0.1,3,33155,0.24351630471,"[0.23851707921230358, 0.24524918675121032, 0.24725587678730987]",False
e39145b50b29fbc0,5840890d5afe6d1c,1,6,m0,1,3,33155,0.243516067178,"[0.23851623316650222, 0.24524932612930767, 0.24725592254320872]",False
5d66f5749328a929,5840890d5afe6d1c,1,6,m0,10,3,33155,0.243516043416,"[0.2385161485174303, 0.2452493400891881, 0.24725592712038508]",True
2792ac8775325117,5840890d5afe6d1c,1,6,m1,0.01,3,33155,0.243181573358,"[0.23739202108874066, 0.24541310830072727, 0.2472796236098428]",False
a9cf2689c54691cc,5840890d5afe6d1c,1,6,m1,0.1,3,33155,0.243178688581,"[0.23738174188635858, 0.24541485645552394, 0.24728012651927453]",False
3e57914f1b80d8f6,5840890d5afe6d1c,1,6,m1,1,3,33155,0.243178399437,"[0.23738071026045274, 0.24541503317861826, 0.24728017684439024]",False
5b4c5833e5e53d44,5840890d5afe6d1c,1,6,m1,10,3,33155,0.243178370515,"[0.23738060705915032, 0.24541505086811946, 0.2472801818773724]",True
cde53d31813ea667,5840890d5afe6d1c,1,7,m0,0.01,3,31520,0.247383819062,"[0.24524781458290126, 0.24725542077100093, 0.24984226060982762]",True
5d857b11a0e97e41,5840890d5afe6d1c,1,7,m0,0.1,3,31520,0.247385038778,"[0.24524918675121032, 0.24725587678730987, 0.24984411665846448]",False
da6a8010f9c81901,5840890d5afe6d1c,1,7,m0,1,3,31520,0.247385129401,"[0.24524932612930767, 0.24725592254320872, 0.2498442013746605]",False
18e9739d6b9a174b,5840890d5afe6d1c,1,7,m0,10,3,31520,0.247385138473,"[0.2452493400891881, 0.24725592712038508, 0.24984420984962213]",False
e9f6fa88a57d24b1,5840890d5afe6d1c,1,7,m1,0.01,3,31520,0.247364503483,"[0.24541310830072727, 0.2472796236098428, 0.24957641372035402]",True
1a55f026a32d4e6d,5840890d5afe6d1c,1,7,m1,0.1,3,31520,0.247365388308,"[0.24541485645552394, 0.24728012651927453, 0.24957676056003297]",False
5f9ac4eeb6600c0c,5840890d5afe6d1c,1,7,m1,1,3,31520,0.247365477453,"[0.24541503317861826, 0.24728017684439024, 0.24957679521268164]",False
5c4c975afbb5c776,5840890d5afe6d1c,1,7,m1,10,3,31520,0.247365486374,"[0.24541505086811946, 0.2472801818773724, 0.2495767986776461]",False
82d51e24dd431780,5840890d5afe6d1c,1,8,m0,0.01,3,30970,0.24847495242,"[0.24725542077100093, 0.24984226060982762, 0.248391376421722]",True
e2ff574819c3e4b1,5840890d5afe6d1c,1,8,m0,0.1,3,30970,0.248476506433,"[0.24725587678730987, 0.24984411665846448, 0.2483937544732803]",False
192ba7e80356d3df,5840890d5afe6d1c,1,8,m0,1,3,30970,0.248476626794,"[0.24725592254320872, 0.2498442013746605, 0.24839398519347142]",False
df9a5fb15f68de1c,5840890d5afe6d1c,1,8,m0,10,3,30970,0.248476638817,"[0.24725592712038508, 0.24984420984962213, 0.248394008222559]",False
d9f2a9cff0e39da0,5840890d5afe6d1c,1,8,m1,0.01,3,30970,0.248371193217,"[0.2472796236098428, 0.24957641372035402, 0.24831441070169916]",True
9bf4b4bcb8ea211d,5840890d5afe6d1c,1,8,m1,0.1,3,30970,0.248372071036,"[0.24728012651927453, 0.24957676056003297, 0.24831618370746242]",False
429d52975b3c7ac9,5840890d5afe6d1c,1,8,m1,1,3,30970,0.248372159462,"[0.24728017684439024, 0.24957679521268164, 0.2483163629252389]",False
f3be272d034a3103,5840890d5afe6d1c,1,8,m1,10,3,30970,0.248372168311,"[0.2472801818773724, 0.2495767986776461, 0.24831638086636568]",False
2089c0a7d3e160d6,5840890d5afe6d1c,1,9,m0,0.01,3,30703,0.248333748875,"[0.24984226060982762, 0.248391376421722, 0.24680214960533672]",True
ed6a1c6fb12533f1,5840890d5afe6d1c,1,9,m0,0.1,3,30703,0.248335042583,"[0.24984411665846448, 0.2483937544732803, 0.24680179989284645]",False
25d5253b5e53dc51,5840890d5afe6d1c,1,9,m0,1,3,30703,0.248335134983,"[0.2498442013746605, 0.24839398519347142, 0.246801760225793]",False
080270ce572335b6,5840890d5afe6d1c,1,9,m0,10,3,30703,0.248335144199,"[0.24984420984962213, 0.248394008222559, 0.2468017562272611]",False
475d75a8ed1dc91f,5840890d5afe6d1c,1,9,m1,0.01,3,30703,0.248164860471,"[0.24957641372035402, 0.24831441070169916, 0.24663521211761333]",True
2e499723f0a19ee9,5840890d5afe6d1c,1,9,m1,0.1,3,30703,0.248165315675,"[0.24957676056003297, 0.24831618370746242, 0.2466344434467988]",False
9b0f8b4e77c8a782,5840890d5afe6d1c,1,9,m1,1,3,30703,0.248165361682,"[0.24957679521268164, 0.2483163629252389, 0.24663436612711]",False
f5af335c2c8a060b,5840890d5afe6d1c,1,9,m1,10,3,30703,0.248165366287,"[0.2495767986776461, 0.24831638086636568, 0.2466343583906227]",False
5733b849dda6d33a,5840890d5afe6d1c,1,10,m0,0.01,3,31271,0.24724653701,"[0.248391376421722, 0.24680214960533672, 0.24655776787574443]",True
e2d03c860be1cb56,5840890d5afe6d1c,1,10,m0,0.1,3,31271,0.247247568035,"[0.2483937544732803, 0.24680179989284645, 0.24655881976243135]",False
f44c817aa3b3cc5a,5840890d5afe6d1c,1,10,m0,1,3,31271,0.247247667769,"[0.24839398519347142, 0.246801760225793, 0.24655892650259587]",False
88f59804dade74da,5840890d5afe6d1c,1,10,m0,10,3,31271,0.247247677723,"[0.248394008222559, 0.2468017562272611, 0.24655893719234676]",False
320d0b337e1ca94d,5840890d5afe6d1c,1,10,m1,0.01,3,31271,0.247008335593,"[0.24831441070169916, 0.24663521211761333, 0.24609286191848498]",True
457c7a45f4752967,5840890d5afe6d1c,1,10,m1,0.1,3,31271,0.247008858516,"[0.24831618370746242, 0.2466344434467988, 0.24609341411196023]",False
fa7cbfa13f02c454,5840890d5afe6d1c,1,10,m1,1,3,31271,0.247008911683,"[0.2483163629252389, 0.24663436612711, 0.24609347047187202]",False
88cda65b92c7eb8b,5840890d5afe6d1c,1,10,m1,10,3,31271,0.247008917009,"[0.24831638086636568, 0.2466343583906227, 0.24609347611948]",False
e134787dd6a73cbd,5840890d5afe6d1c,1,11,m0,0.01,3,31957,0.245012312869,"[0.24680214960533672, 0.24655776787574443, 0.24186593249487076]",False
a9847afac8cea2fa,5840890d5afe6d1c,1,11,m0,0.1,3,31957,0.245012146799,"[0.24680179989284645, 0.24655881976243135, 0.24186476872554913]",False
9b3920d74c2a2a9a,5840890d5afe6d1c,1,11,m0,1,3,31957,0.245012129116,"[0.246801760225793, 0.24655892650259587, 0.2418646521171031]",False
72110faa38d8cc21,5840890d5afe6d1c,1,11,m0,10,3,31957,0.245012127342,"[0.2468017562272611, 0.24655893719234676, 0.2418646404539508]",True
5dbae8da5b476e52,5840890d5afe6d1c,1,11,m1,0.01,3,31957,0.244691065714,"[0.24663521211761333, 0.24609286191848498, 0.24153905714513363]",False
f55fff634ddefd8f,5840890d5afe6d1c,1,11,m1,0.1,3,31957,0.244690762294,"[0.2466344434467988, 0.24609341411196023, 0.2415383654048453]",False
5639768e1c9478a7,5840890d5afe6d1c,1,11,m1,1,3,31957,0.244690732305,"[0.24663436612711, 0.24609347047187202, 0.2415382965780903]",False
6a421c48a31b0370,5840890d5afe6d1c,1,11,m1,10,3,31957,0.24469072931,"[0.2466343583906227, 0.24609347611948, 0.24153828969898453]",True
9d1094515c3330ea,5840890d5afe6d1c,1,12,m0,0.01,3,32103,0.245071577815,"[0.24655776787574443, 0.24186593249487076, 0.24695952484815487]",True
c77b19bced3e41f2,5840890d5afe6d1c,1,12,m0,0.1,3,32103,0.245071790357,"[0.24655881976243135, 0.24186476872554913, 0.24696034316379098]",False
0a509a9897e5208d,5840890d5afe6d1c,1,12,m0,1,3,32103,0.24507181223,"[0.24655892650259587, 0.2418646521171031, 0.24696042556710163]",False
4ad6ba79cc0763f8,5840890d5afe6d1c,1,12,m0,10,3,32103,0.245071814423,"[0.24655893719234676, 0.2418646404539508, 0.24696043381323024]",False
6a5dccc02311d61a,5840890d5afe6d1c,1,12,m1,0.01,3,32103,0.244727365485,"[0.24609286191848498, 0.24153905714513363, 0.2467197347153636]",True
bcb4ddaf98bdc783,5840890d5afe6d1c,1,12,m1,0.1,3,32103,0.244727515401,"[0.24609341411196023, 0.2415383654048453, 0.24672036803717431]",False
65ede914fad444b1,5840890d5afe6d1c,1,12,m1,1,3,32103,0.244727531249,"[0.24609347047187202, 0.2415382965780903, 0.24672043247620062]",False
5d685e293ac579f6,5840890d5afe6d1c,1,12,m1,10,3,32103,0.244727532843,"[0.24609347611948, 0.24153828969898453, 0.2467204389313268]",False
2352cc28b74ea6fd,5840890d5afe6d1c,1,13,m0,0.01,3,32305,0.244649690635,"[0.24186593249487076, 0.24695952484815487, 0.24526968985223485]",True
3270581e46fd8c97,5840890d5afe6d1c,1,13,m0,0.1,3,32305,0.244649873558,"[0.24186476872554913, 0.24696034316379098, 0.2452706375817695]",False
d3b84c99c47c7f54,5840890d5afe6d1c,1,13,m0,1,3,32305,0.244649892213,"[0.2418646521171031, 0.24696042556710163, 0.2452707331222785]",False
737918a37d71b9e2,5840890d5afe6d1c,1,13,m0,10,3,32305,0.244649894082,"[0.2418646404539508, 0.24696043381323024, 0.2452707426840845]",False
c750e89a9199ea39,5840890d5afe6d1c,1,13,m1,0.01,3,32305,0.244383640383,"[0.24153905714513363, 0.2467197347153636, 0.2450405344066133]",True
1a189a98ac43ddc7,5840890d5afe6d1c,1,13,m1,0.1,3,32305,0.244383870916,"[0.2415383654048453, 0.24672036803717431, 0.24504131991470418]",False
8ca93edc0c792137,5840890d5afe6d1c,1,13,m1,1,3,32305,0.244383894685,"[0.2415382965780903, 0.24672043247620062, 0.2450413991824782]",False
9757e817a7479659,5840890d5afe6d1c,1,13,m1,10,3,32305,0.244383897069,"[0.24153828969898453, 0.2467204389313268, 0.245041407116495]",False
05715a5a0680bf81,5840890d5afe6d1c,1,14,m0,0.01,3,32800,0.244071755601,"[0.24695952484815487, 0.24526968985223485, 0.24034492281832545]",False
6ff43cab6390e1b1,5840890d5afe6d1c,1,14,m0,0.1,3,32800,0.244071735832,"[0.24696034316379098, 0.2452706375817695, 0.240343241466185]",False
7eda8284b90ee9f3,5840890d5afe6d1c,1,14,m0,1,3,32800,0.244071734092,"[0.24696042556710163, 0.2452707331222785, 0.240343072770298]",False
ba9f851cbba6b2e1,5840890d5afe6d1c,1,14,m0,10,3,32800,0.244071733921,"[0.24696043381323024, 0.2452707426840845, 0.24034305589507832]",True
5b93d8c46f2ee3c9,5840890d5afe6d1c,1,14,m1,0.01,3,32800,0.243766470441,"[0.2467197347153636, 0.2450405344066133, 0.23990929982161321]",False
3ad6494f451ec0d1,5840890d5afe6d1c,1,14,m1,0.1,3,32800,0.243766366814,"[0.24672036803717431, 0.24504131991470418, 0.23990769920230098]",False
0da434b49a4ad5d4,5840890d5afe6d1c,1,14,m1,1,3,32800,0.243766356915,"[0.24672043247620062, 0.2450413991824782, 0.2399075387870518]",False
d81fb20bbb960ad1,5840890d5afe6d1c,1,14,m1,10,3,32800,0.24376635593,"[0.2467204389313268, 0.245041407116495, 0.23990752274198116]",True
83b92c143701ec60,5840890d5afe6d1c,1,15,m0,0.01,3,34255,0.240188644603,"[0.24526968985223485, 0.24034492281832545, 0.23541310348381933]",False
6ebca238726162ba,5840890d5afe6d1c,1,15,m0,0.1,3,34255,0.240187295191,"[0.2452706375817695, 0.240343241466185, 0.2354099865653201]",False
ae11d695a67bc971,5840890d5afe6d1c,1,15,m0,1,3,34255,0.240187159915,"[0.2452707331222785, 0.240343072770298, 0.23540967375471913]",False
162b9d7bbd6fc7f4,5840890d5afe6d1c,1,15,m0,10,3,34255,0.240187146384,"[0.2452707426840845, 0.24034305589507832, 0.2354096424624001]",True
acd685c18f80c7fb,5840890d5afe6d1c,1,15,m1,0.01,3,34255,0.239999000471,"[0.2450405344066133, 0.23990929982161321, 0.23549862369767782]",False
a9e4baec4b3fbdb8,5840890d5afe6d1c,1,15,m1,0.1,3,34255,0.239997895386,"[0.24504131991470418, 0.23990769920230098, 0.23549628014243656]",False
ffc93f4333debc80,5840890d5afe6d1c,1,15,m1,1,3,34255,0.239997784624,"[0.2450413991824782, 0.2399075387870518, 0.23549604474681624]",False
2f7608ec5193fdc9,5840890d5afe6d1c,1,15,m1,10,3,34255,0.239997773545,"[0.245041407116495, 0.23990752274198116, 0.23549602119675125]",True
