trial_id,run_id,resolution_minutes,outer_fold,model,alpha,inner_fold_count,inner_event_count,inner_oof_mean_squared_error,inner_fold_mse_json,selected
ce0b9073c2d25ad7,a33442697ca39f89,1,2,cross_market,100,3,14789,332.698808925,"[78.0233357386301, 190.11917475282317, 698.9257702461155]",False
36b856ed2a968f21,a33442697ca39f89,1,2,cross_market,1000,3,14789,332.990524383,"[77.98724784551577, 190.0813057971161, 699.8338852392519]",False
12a851d8b7d89ceb,a33442697ca39f89,1,3,nq_only,0.01,3,14756,327.645108496,"[190.01343180597516, 699.5469975994419, 59.015065279614824]",True
c5ca54f1de1f2e38,a33442697ca39f89,1,3,nq_only,0.1,3,14756,327.645128051,"[190.0134286652058, 699.5470653078918, 59.015055579224175]",False
68d6dd1ea2b9294f,a33442697ca39f89,1,3,nq_only,1,3,14756,327.645323577,"[190.01339726637335, 699.5477423024056, 59.01495859150079]",False
08bc59ccffdab27d,a33442697ca39f89,1,3,nq_only,10,3,14756,327.647276499,"[190.01308416207283, 699.5545032603279, 59.01399033018628]",False
0cc70d2f6200adcc,a33442697ca39f89,1,3,nq_only,100,3,14756,327.666574837,"[190.01003946961163, 699.6212253317857, 59.00446695003136]",False
d58483defc0d0855,a33442697ca39f89,1,3,nq_only,1000,3,14756,327.838738817,"[189.98654533529398, 700.2096881244447, 58.923087069655104]",False
2644e14a68fb7160,a33442697ca39f89,1,3,cross_market,0.01,3,14756,327.397586398,"[190.12400599284757, 698.7974286327877, 58.93485314170069]",True
798fd073f0cb0893,a33442697ca39f89,1,3,cross_market,0.1,3,14756,327.397621391,"[190.12400166871006, 698.7975475157887, 58.93483691632898]",False
082777a99a36aebc,a33442697ca39f89,1,3,cross_market,1,3,14756,327.397971236,"[190.1239584220833, 698.7987359995016, 58.934674787013144]",False
0354795065cecfde,a33442697ca39f89,1,3,cross_market,10,3,14756,327.401461226,"[190.12352546460255, 698.8105863416638, 58.93306574030645]",False
b4b915c6b1eccdff,a33442697ca39f89,1,3,cross_market,100,3,14756,327.435521316,"[190.11917475282317, 698.9257702461155, 58.918038829664695]",False
0fac2fe775a6f2a9,a33442697ca39f89,1,3,cross_market,1000,3,14756,327.708594945,"[190.0813057971161, 699.8338852392519, 58.81848892996793]",False
2584e5dedc2aaaad,a33442697ca39f89,1,4,nq_only,0.01,3,13881,290.305362363,"[699.5469975994419, 59.015065279614824, 39.08225666902595]",True
3e463b3a7d3f7906,a33442697ca39f89,1,4,nq_only,0.1,3,13881,290.305381329,"[699.5470653078918, 59.015055579224175, 39.08224690320201]",False
189ef16a18826b23,a33442697ca39f89,1,4,nq_only,1,3,13881,290.305570961,"[699.5477423024056, 59.01495859150079, 39.08214925666657]",False
495825a508b18fbf,a33442697ca39f89,1,4,nq_only,10,3,13881,290.307464837,"[699.5545032603279, 59.01399033018628, 39.08117396031257]",False
f20e3f103aad6d01,a33442697ca39f89,1,4,nq_only,100,3,13881,290.326161604,"[699.6212253317857, 59.00446695003136, 39.07153650989307]",False
ecd38c9b1e8dfa78,a33442697ca39f89,1,4,nq_only,1000,3,13881,290.491583073,"[700.2096881244447, 58.923087069655104, 38.985472985858486]",False
69cde3a921b1d2b9,a33442697ca39f89,1,4,cross_market,0.01,3,13881,290.027748564,"[698.7974286327877, 58.93485314170069, 39.168169074610276]",True
5d84f3620bb87222,a33442697ca39f89,1,4,cross_market,0.1,3,13881,290.027781142,"[698.7975475157887, 58.93483691632898, 39.16814870154944]",False
4daaaf959e72459a,a33442697ca39f89,1,4,cross_market,1,3,13881,290.02810689,"[698.7987359995016, 58.934674787013144, 39.167945143251124]",False
f30d909543e691e9,a33442697ca39f89,1,4,cross_market,10,3,13881,290.031360737,"[698.8105863416638, 58.93306574030645, 39.165926533077005]",False
3062370b2b4db4b8,a33442697ca39f89,1,4,cross_market,100,3,13881,290.063464401,"[698.9257702461155, 58.918038829664695, 39.14721698548919]",False
e10b3c19c4a57f5a,a33442697ca39f89,1,4,cross_market,1000,3,13881,290.330372181,"[699.8338852392519, 58.81848892996793, 39.02483410800773]",False
d5601845b69d25ab,a33442697ca39f89,1,5,nq_only,0.01,3,13345,46.5372530067,"[59.015065279614824, 39.08225666902595, 41.18503951093561]",False
dd8368609b6bb68e,a33442697ca39f89,1,5,nq_only,0.1,3,13345,46.537244929,"[59.015055579224175, 39.08224690320201, 41.185034570074386]",False
d747748296689167,a33442697ca39f89,1,5,nq_only,1,3,13345,46.5371641637,"[59.01495859150079, 39.08214925666657, 41.18498516836513]",False
d86b57c52319cdb0,a33442697ca39f89,1,5,nq_only,10,3,13345,46.536357665,"[59.01399033018628, 39.08117396031257, 41.18449184072462]",False
872e0c94989e1fb9,a33442697ca39f89,1,5,nq_only,100,3,13345,46.5284065814,"[59.00446695003136, 39.07153650989307, 41.17962667286361]",False
d2006d0a18e19350,a33442697ca39f89,1,5,nq_only,1000,3,13345,46.4589351074,"[58.923087069655104, 38.985472985858486, 41.137035608422565]",True
1441d5ae2e127ac9,a33442697ca39f89,1,5,cross_market,0.01,3,13345,46.5404892082,"[58.93485314170069, 39.168169074610276, 41.19392872309196]",False
7f602e19bff8646b,a33442697ca39f89,1,5,cross_market,0.1,3,13345,46.54047346,"[58.93483691632898, 39.16814870154944, 41.19391768901612]",False
7655dfd7377942b3,a33442697ca39f89,1,5,cross_market,1,3,13345,46.5403161004,"[58.934674787013144, 39.167945143251124, 41.19380742135346]",False
70c42a8fb91fe415,a33442697ca39f89,1,5,cross_market,10,3,13345,46.5387545132,"[58.93306574030645, 39.165926533077005, 41.19271196406481]",False
a01ef5fc61a8a00a,a33442697ca39f89,1,5,cross_market,100,3,13345,46.5241881758,"[58.918038829664695, 39.14721698548919, 41.182401040758315]",False
8bf1775bd8608e09,a33442697ca39f89,1,5,cross_market,1000,3,13345,46.4274148742,"[58.81848892996793, 39.02483410800773, 41.11186217923695]",True
1abd8fec4f6de9e4,a33442697ca39f89,1,6,nq_only,0.01,3,13270,46.3499336892,"[39.08225666902595, 41.18503951093561, 58.66520265591326]",False
bd6e1209b1d7a3fd,a33442697ca39f89,1,6,nq_only,0.1,3,13270,46.3499249846,"[39.08224690320201, 41.185034570074386, 58.66519105011321]",False
37fe0befa28d1710,a33442697ca39f89,1,6,nq_only,1,3,13270,46.3498379482,"[39.08214925666657, 41.18498516836513, 58.665075002766585]",False
e0ecd488b64e69e2,a33442697ca39f89,1,6,nq_only,10,3,13270,46.3489685518,"[39.08117396031257, 41.18449184072462, 58.66391559366347]",False
658463c1613d88ad,a33442697ca39f89,1,6,nq_only,100,3,13270,46.3403702692,"[39.07153650989307, 41.17962667286361, 58.65242691955806]",False
d1150ea6f0b157ee,a33442697ca39f89,1,6,nq_only,1000,3,13270,46.2629892056,"[38.985472985858486, 41.137035608422565, 58.54715237000826]",True
4305d9379a94820a,a33442697ca39f89,1,6,cross_market,0.01,3,13270,46.4882407524,"[39.168169074610276, 41.19392872309196, 58.98818052023018]",False
9dfe78c58ef1652f,a33442697ca39f89,1,6,cross_market,0.1,3,13270,46.48822398,"[39.16814870154944, 41.19391768901612, 58.988161218626054]",False
2843f392e443cb70,a33442697ca39f89,1,6,cross_market,1,3,13270,46.4880563433,"[39.167945143251124, 41.19380742135346, 58.98796822386624]",False
88c7b09e4e75f52b,a33442697ca39f89,1,6,cross_market,10,3,13270,46.4863886049,"[39.165926533077005, 41.19271196406481, 58.98604039924852]",False
6dac0fbc41f34599,a33442697ca39f89,1,6,cross_market,100,3,13270,46.4704753768,"[39.14721698548919, 41.182401040758315, 58.96697109973666]",False
4c05b61c998774d8,a33442697ca39f89,1,6,cross_market,1000,3,13270,46.3502377289,"[39.02483410800773, 41.11186217923695, 58.79708708703784]",True
ad96bdea601d1ee0,a33442697ca39f89,1,7,nq_only,0.01,3,13910,74.5456233494,"[41.18503951093561, 58.66520265591326, 120.53820011445409]",False
5fc714f7ca3c51e2,a33442697ca39f89,1,7,nq_only,0.1,3,13910,74.5456148619,"[41.185034570074386, 58.66519105011321, 120.53819110808125]",False
3fa2b08f70e1c91b,a33442697ca39f89,1,7,nq_only,1,3,13910,74.5455299969,"[41.18498516836513, 58.665075002766585, 120.53810105472282]",False
43a8bfe0d09cbb1d,a33442697ca39f89,1,7,nq_only,10,3,13910,74.5446822766,"[41.18449184072462, 58.66391559366347, 120.53720155705331]",False
e3636f04fb5893df,a33442697ca39f89,1,7,nq_only,100,3,13910,74.5362971237,"[41.17962667286361, 58.65242691955806, 120.52830911918672]",False
b3fa1bcc947235d2,a33442697ca39f89,1,7,nq_only,1000,3,13910,74.4607697818,"[41.137035608422565, 58.54715237000826, 120.44867869098172]",True
2a25a95f44a37993,a33442697ca39f89,1,7,cross_market,0.01,3,13910,74.7228754414,"[41.19392872309196, 58.98818052023018, 120.74218680805033]",False
b0ab3a6100d26da3,a33442697ca39f89,1,7,cross_market,0.1,3,13910,74.7228575103,"[41.19391768901612, 58.988161218626054, 120.74216359988677]",False
6d0491a73f14db52,a33442697ca39f89,1,7,cross_market,1,3,13910,74.7226782858,"[41.19380742135346, 58.98796822386624, 120.74193167619165]",False
87f0cd8d292c876e,a33442697ca39f89,1,7,cross_market,10,3,13910,74.7208945759,"[41.19271196406481, 58.98604039924852, 120.73962804828967]",False
6aabf9785eb7e616,a33442697ca39f89,1,7,cross_market,100,3,13910,74.7038267039,"[41.182401040758315, 58.96697109973666, 120.71798922063114]",False
44d348d0548f720e,a33442697ca39f89,1,7,cross_market,1000,3,13910,74.5746971918,"[41.11186217923695, 58.79708708703784, 120.57050107159107]",True
f55c754f2edbbef6,a33442697ca39f89,1,8,nq_only,0.01,3,13534,79.6913413102,"[58.66520265591326, 120.53820011445409, 54.67713954829763]",False
95aba1de20d15054,a33442697ca39f89,1,8,nq_only,0.1,3,13534,79.6913339742,"[58.66519105011321, 120.53819110808125, 54.677138604895305]",False
d79f4ace72a13af1,a33442697ca39f89,1,8,nq_only,1,3,13534,79.6912606222,"[58.665075002766585, 120.53810105472282, 54.677129172986135]",False
df1e96ac3f72a72b,a33442697ca39f89,1,8,nq_only,10,3,13534,79.6905278898,"[58.66391559366347, 120.53720155705331, 54.67703506504999]",False
7a7d6c566e2384c1,a33442697ca39f89,1,8,nq_only,100,3,13534,79.6832785065,"[58.65242691955806, 120.52830911918672, 54.67611484520245]",False
88a81b0fd39e2f58,a33442697ca39f89,1,8,nq_only,1000,3,13534,79.6178562643,"[58.54715237000826, 120.44867869098172, 54.668766327967376]",True
d074568be692853c,a33442697ca39f89,1,8,cross_market,0.01,3,13534,79.8690255174,"[58.98818052023018, 120.74218680805033, 54.6724521549261]",False
fcd2ec2b944b3c38,a33442697ca39f89,1,8,cross_market,0.1,3,13534,79.8690095587,"[58.988161218626054, 120.74216359988677, 54.67244804130537]",False
ed17ab1cad7e283c,a33442697ca39f89,1,8,cross_market,1,3,13534,79.8688500574,"[58.98796822386624, 120.74193167619165, 54.6724069751696]",False
83a3622cc6f6a68c,a33442697ca39f89,1,8,cross_market,10,3,13534,79.8672635231,"[58.98604039924852, 120.73962804828967, 54.67200323780084]",False
898e9f4b68b90b44,a33442697ca39f89,1,8,cross_market,100,3,13534,79.8521629402,"[58.96697109973666, 120.71798922063114, 54.66858406864366]",False
54b374266e8ce417,a33442697ca39f89,1,8,cross_market,1000,3,13534,79.7415742558,"[58.79708708703784, 120.57050107159107, 54.662544650572684]",True
044e40974e51be01,a33442697ca39f89,1,9,nq_only,0.01,3,13481,79.9732212042,"[120.53820011445409, 54.67713954829763, 59.278782163088344]",False
9b6bcac0fcfe24bf,a33442697ca39f89,1,9,nq_only,0.1,3,13481,79.9732174006,"[120.53819110808125, 54.677138604895305, 59.27878138525913]",False
1fde64411b8cc501,a33442697ca39f89,1,9,nq_only,1,3,13481,79.9731793699,"[120.53810105472282, 54.677129172986135, 59.278773609177016]",False
139444a0a6987ba0,a33442697ca39f89,1,9,nq_only,10,3,13481,79.9727995754,"[120.53720155705331, 54.67703506504999, 59.27869606909715]",False
b07c7cf50c09620d,a33442697ca39f89,1,9,nq_only,100,3,13481,79.9690523211,"[120.52830911918672, 54.67611484520245, 59.27794249184898]",False
af964a3bfdc6d38c,a33442697ca39f89,1,9,nq_only,1000,3,13481,79.9361547103,"[120.44867869098172, 54.668766327967376, 59.27236005630847]",True
97870e2e7acb0089,a33442697ca39f89,1,9,cross_market,0.01,3,13481,80.0790409561,"[120.74218680805033, 54.6724521549261, 59.38217945654828]",False
ff333833aeb5ad6b,a33442697ca39f89,1,9,cross_market,0.1,3,13481,80.079028571,"[120.74216359988677, 54.67244804130537, 59.38217112097697]",False
e2ee18183a288cb5,a33442697ca39f89,1,9,cross_market,1,3,13481,80.0789048184,"[120.74193167619165, 54.6724069751696, 59.38208782549059]",False
5bd13fd0cbdd0367,a33442697ca39f89,1,9,cross_market,10,3,13481,80.0776770455,"[120.73962804828967, 54.67200323780084, 59.3812608400635]",False
12825bdb87778230,a33442697ca39f89,1,9,cross_market,100,3,13481,80.0662765451,"[120.71798922063114, 54.66858406864366, 59.373539603270366]",False
b65dc7c79d0910d0,a33442697ca39f89,1,9,cross_market,1000,3,13481,79.995926183,"[120.57050107159107, 54.662544650572684, 59.32687016021622]",True
578bb0007c175649,a33442697ca39f89,1,10,nq_only,0.01,3,13349,75.096740913,"[54.67713954829763, 59.278782163088344, 107.93449585478903]",False
ce98409322d6ab7c,a33442697ca39f89,1,10,nq_only,0.1,3,13349,75.0967388005,"[54.677138604895305, 59.27878138525913, 107.93449146586643]",False
855d3fb7d94ac27d,a33442697ca39f89,1,10,nq_only,1,3,13349,75.0967176781,"[54.677129172986135, 59.278773609177016, 107.9344475818415]",False
5ec6787924b21749,a33442697ca39f89,1,10,nq_only,10,3,13349,75.0965067786,"[54.67703506504999, 59.27869606909715, 107.93400926122426]",False
a372034616007a0b,a33442697ca39f89,1,10,nq_only,100,3,13349,75.0944298364,"[54.67611484520245, 59.27794249184898, 107.9296775473848]",False
a64e77cfc2e750b9,a33442697ca39f89,1,10,nq_only,1000,3,13349,75.0765624302,"[54.668766327967376, 59.27236005630847, 107.8910744335222]",True
9d6bbc7e386cdb99,a33442697ca39f89,1,10,cross_market,0.01,3,13349,75.0342171603,"[54.6724521549261, 59.38217945654828, 107.66711980431356]",False
028f2134b3c1bae1,a33442697ca39f89,1,10,cross_market,0.1,3,13349,75.0342127842,"[54.67244804130537, 59.38217112097697, 107.66711885001867]",False
a9c9de84652ceed6,a33442697ca39f89,1,10,cross_market,1,3,13349,75.0341690661,"[54.6724069751696, 59.38208782549059, 107.66710931065322]",False
49cc003f7a352d80,a33442697ca39f89,1,10,cross_market,10,3,13349,75.0337361643,"[54.67200323780084, 59.3812608400635, 107.66701427386855]",False
a6e16aed8d023b81,a33442697ca39f89,1,10,cross_market,100,3,13349,75.029795278,"[54.66858406864366, 59.373539603270366, 107.66609842706319]",False
4c3373218694ac91,a33442697ca39f89,1,10,cross_market,1000,3,13349,75.010436571,"[54.662544650572684, 59.32687016021622, 107.66006711697194]",True
65c288294e28d5cb,a33442697ca39f89,1,11,nq_only,0.01,3,14064,98.3045333793,"[59.278782163088344, 107.93449585478903, 123.60667426056918]",False
077c802f681b6c32,a33442697ca39f89,1,11,nq_only,0.1,3,14064,98.3045297564,"[59.27878138525913, 107.93449146586643, 123.60666885450095]",False
a5fff1a53d24343f,a33442697ca39f89,1,11,nq_only,1,3,14064,98.3044935321,"[59.278773609177016, 107.9344475818415, 123.6066147989398]",False
3f1d4e0d52b5d957,a33442697ca39f89,1,11,nq_only,10,3,14064,98.3041317126,"[59.27869606909715, 107.93400926122426, 123.60607475500991]",False
7832781cf517dcce,a33442697ca39f89,1,11,nq_only,100,3,14064,98.3005555183,"[59.27794249184898, 107.9296775473848, 123.60072507542537]",False
747a50785bae4fbb,a33442697ca39f89,1,11,nq_only,1000,3,14064,98.2686419845,"[59.27236005630847, 107.8910744335222, 123.5519240123316]",True
7f1d9c62cb97574a,a33442697ca39f89,1,11,cross_market,0.01,3,14064,98.2672932102,"[59.38217945654828, 107.66711980431356, 123.66550724759611]",False
846e3145f26f4108,a33442697ca39f89,1,11,cross_market,0.1,3,14064,98.2672882132,"[59.38217112097697, 107.66711885001867, 123.66550133105328]",False
1792edf81754fc4d,a33442697ca39f89,1,11,cross_market,1,3,14064,98.2672382643,"[59.38208782549059, 107.66710931065322, 123.66544216788418]",False
0b8bc991e5df14ce,a33442697ca39f89,1,11,cross_market,10,3,14064,98.2667408344,"[59.3812608400635, 107.66701427386855, 123.66485076620673]",False
f4a552935533bc63,a33442697ca39f89,1,11,cross_market,100,3,14064,98.2619583401,"[59.373539603270366, 107.66609842706319, 123.6589635551367]",False
fa6e00b1a05ad58b,a33442697ca39f89,1,11,cross_market,1000,3,14064,98.2263252874,"[59.32687016021622, 107.66006711697194, 123.60473216421197]",True
